"op","dms_update_ts","id","createdat","linkid","prioritytype","incidenttype","expirytime","expireusingexcessdelay","isactive","parentincidentid","schema_name","table_name","ingest_hour","ingest_year","ingest_month","ingest_day"
"D","2022-01-10 21:49:37.437000","237282","2022-01-11 08:02:30.0000000 +10:30","824","5","0","",,,"0","dbo","BeaconIncidents","08","2022","01","11"
"D","2022-01-26 23:35:42.673000","238434","2022-01-27 09:55:30.0000000 +10:30","3475","5","0","",,,"0","dbo","BeaconIncidents","10","2022","01","27"
"I","2022-01-20 03:34:42.610000","237945","2022-01-20 14:04:30.0000000 +10:30","334","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","20"
"U","2022-01-20 03:35:26.330000","237945","2022-01-20 14:04:30.0000000 +10:30","334","5","3","",,,"0","dbo","BeaconIncidents","14","2022","01","20"
"I","2022-01-06 04:50:42.450000","237097","2022-01-06 15:20:30.0000000 +10:30","1693","5","4","",,,"237095","dbo","BeaconIncidents","15","2022","01","06"
"D","2022-01-06 04:51:34.913000","237086","2022-01-06 13:27:00.0000000 +10:30","347","5","3","",,,"0","dbo","BeaconIncidents","15","2022","01","06"
"I","2022-01-12 08:05:42.513000","237384","2022-01-12 18:35:30.0000000 +10:30","1070","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","12"
"I","2022-01-19 03:54:15.860000","237825","2022-01-19 14:20:00.0000000 +10:30","3099","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","19"
"D","2022-01-19 03:54:15.860000","237824","2022-01-19 13:59:00.0000000 +10:30","3417","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","19"
"I","2022-01-20 00:12:34.917000","237928","2022-01-20 10:42:31.0000000 +10:30","2816","5","0","",,,"0","dbo","BeaconIncidents","10","2022","01","20"
"D","2022-01-15 05:25:42.413000","237558","2022-01-15 15:43:30.0000000 +10:30","3108","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","15"
"I","2022-01-28 02:02:19.133000","238505","2022-01-28 12:27:00.0000000 +10:30","2097","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","28"
"D","2022-01-28 02:02:19.133000","238504","2022-01-28 12:18:00.0000000 +10:30","3441","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","28"
"I","2022-01-05 21:02:49.733000","237064","2022-01-06 07:29:30.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","06"
"I","2022-01-19 04:24:42.300000","237831","2022-01-19 14:54:30.0000000 +10:30","717","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","19"
"I","2022-01-19 04:25:27.353000","237832","2022-01-19 14:55:00.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","19"
"D","2022-01-19 04:25:27.353000","237819","2022-01-19 13:34:01.0000000 +10:30","311","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","19"
"D","2022-01-24 22:08:42.387000","238283","2022-01-25 08:20:00.0000000 +10:30","824","5","3","",,,"0","dbo","BeaconIncidents","08","2022","01","25"
"D","2022-01-12 02:23:25.390000","237350","2022-01-12 12:23:00.0000000 +10:30","98","5","3","",,,"237347","dbo","BeaconIncidents","12","2022","01","12"
"D","2022-01-19 05:10:27.290000","237836","2022-01-19 15:31:00.0000000 +10:30","2955","5","3","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"I","2022-01-19 09:27:22.993000","237890","2022-01-19 19:57:00.0000000 +10:30","3894","5","3","",,,"237889","dbo","BeaconIncidents","19","2022","01","19"
"I","2022-01-29 03:00:23.353000","238611","2022-01-29 13:30:00.0000000 +10:30","2647","5","0","",,,"238596","dbo","BeaconIncidents","13","2022","01","29"
"D","2022-01-29 03:00:23.353000","238606","2022-01-29 13:13:30.0000000 +10:30","3600","5","0","",,,"238607","dbo","BeaconIncidents","13","2022","01","29"
"D","2022-01-29 03:00:42.450000","238605","2022-01-29 13:13:30.0000000 +10:30","2653","5","0","",,,"238607","dbo","BeaconIncidents","13","2022","01","29"
"D","2022-01-19 02:44:48.700000","237817","2022-01-19 13:07:00.0000000 +10:30","3400","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","19"
"I","2022-01-19 20:23:42.720000","237908","2022-01-20 06:53:30.0000000 +10:30","1454","5","0","",,,"0","dbo","BeaconIncidents","06","2022","01","20"
"D","2022-01-11 04:12:24.300000","237302","2022-01-11 14:39:00.0000000 +10:30","824","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","11"
"I","2022-01-19 23:51:24.093000","237926","2022-01-20 10:21:00.0000000 +10:30","2735","5","3","",,,"237920","dbo","BeaconIncidents","10","2022","01","20"
"D","2022-01-16 01:18:24.447000","237587","2022-01-16 11:20:30.0000000 +10:30","3210","5","3","",,,"0","dbo","BeaconIncidents","11","2022","01","16"
"I","2022-01-18 20:43:23.620000","237781","2022-01-19 07:13:00.0000000 +10:30","2654","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","19"
"I","2022-01-27 03:48:24.010000","238452","2022-01-27 14:18:00.0000000 +10:30","2619","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","27"
"D","2022-01-18 21:50:27.300000","237782","2022-01-19 07:24:31.0000000 +10:30","627","5","1","",,,"0","dbo","BeaconIncidents","08","2022","01","19"
"I","2022-01-18 21:50:35.470000","237786","2022-01-19 08:20:30.0000000 +10:30","416","5","3","",,,"237785","dbo","BeaconIncidents","08","2022","01","19"
"D","2022-01-20 05:15:27.260000","237947","2022-01-20 14:16:31.0000000 +10:30","3693","5","3","",,,"0","dbo","BeaconIncidents","15","2022","01","20"
"D","2022-01-28 11:30:42.670000","238555","2022-01-28 21:57:30.0000000 +10:30","3755","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","28"
"D","2022-01-19 05:40:42.325628","237838","2022-01-19 15:36:00.0000000 +10:30","1364","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","19"
"I","2022-01-19 05:41:23.870000","237846","2022-01-19 16:11:01.0000000 +10:30","2816","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","19"
"I","2022-01-12 06:21:46.940000","237377","2022-01-12 16:51:30.0000000 +10:30","2270","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","12"
"D","2022-01-19 06:18:42.363000","237849","2022-01-19 16:19:30.0000000 +10:30","1573","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","19"
"D","2022-01-15 07:03:42.473000","237561","2022-01-15 17:29:30.0000000 +10:30","3771","5","3","",,,"0","dbo","BeaconIncidents","17","2022","01","15"
"D","2022-01-27 22:31:42.360000","238496","2022-01-28 08:27:00.0000000 +10:30","2621","5","0","",,,"0","dbo","BeaconIncidents","09","2022","01","28"
"D","2022-01-19 06:49:42.400000","237848","2022-01-19 16:16:30.0000000 +10:30","3026","5","3","",,,"237851","dbo","BeaconIncidents","17","2022","01","19"
"I","2022-01-19 06:50:42.430000","237876","2022-01-19 17:20:30.0000000 +10:30","459","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"I","2022-01-20 01:37:24.080000","237937","2022-01-20 12:07:01.0000000 +10:30","1608","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","20"
"I","2022-01-20 07:38:23.980000","237964","2022-01-20 18:08:00.0000000 +10:30","822","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","20"
"I","2022-01-29 02:21:24.037000","238596","2022-01-29 12:51:02.0000000 +10:30","3703","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","29"
"D","2022-01-16 09:24:19.197000","237606","2022-01-16 19:25:30.0000000 +10:30","2520","5","3","",,,"0","dbo","BeaconIncidents","19","2022","01","16"
"D","2022-01-19 22:45:42.273000","237914","2022-01-20 07:58:00.0000000 +10:30","1365","5","1","",,,"0","dbo","BeaconIncidents","09","2022","01","20"
"I","2022-01-11 11:47:22.777000","237328","2022-01-11 22:17:00.0000000 +10:30","2064","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","11"
"U","2022-01-11 11:47:32.213000","237328","2022-01-11 22:17:00.0000000 +10:30","2064","5","3","",,,"0","dbo","BeaconIncidents","22","2022","01","11"
"I","2022-01-12 09:30:35.103000","237387","2022-01-12 20:00:30.0000000 +10:30","2646","5","0","",,,"0","dbo","BeaconIncidents","20","2022","01","12"
"U","2022-01-12 09:31:10.997000","237387","2022-01-12 20:00:30.0000000 +10:30","2646","5","3","",,,"0","dbo","BeaconIncidents","20","2022","01","12"
"D","2022-01-26 21:27:19.957000","238424","2022-01-27 07:51:00.0000000 +10:30","2118","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","27"
"D","2022-01-26 21:27:19.957000","238426","2022-01-27 07:54:31.0000000 +10:30","2417","5","3","",,,"0","dbo","BeaconIncidents","07","2022","01","27"
"I","2022-01-26 21:27:42.560000","238429","2022-01-27 07:57:30.0000000 +10:30","1498","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","27"
"U","2022-01-26 21:28:19.767000","238429","2022-01-27 07:57:30.0000000 +10:30","1498","5","3","",,,"0","dbo","BeaconIncidents","07","2022","01","27"
"I","2022-01-09 04:50:12.570000","237219","2022-01-09 15:20:00.0000000 +10:30","2538","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","09"
"D","2022-01-15 20:57:42.420000","237579","2022-01-16 07:18:00.0000000 +10:30","2520","5","3","",,,"0","dbo","BeaconIncidents","07","2022","01","16"
"D","2022-01-27 07:16:09.893000","238475","2022-01-27 17:24:00.0000000 +10:30","3122","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","27"
"D","2022-01-08 18:58:42.350000","237209","2022-01-09 03:47:00.0000000 +10:30","3484","5","0","",,,"0","dbo","BeaconIncidents","05","2022","01","09"
"D","2022-01-12 02:25:38.690000","237349","2022-01-12 12:20:00.0000000 +10:30","1847","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","12"
"I","2022-01-12 02:26:22.610000","237354","2022-01-12 12:56:00.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","12"
"I","2022-01-19 01:37:35.097000","237811","2022-01-19 12:07:30.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","19"
"D","2022-01-15 06:54:42.453000","237560","2022-01-15 17:06:30.0000000 +10:30","3416","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","15"
"D","2022-01-26 21:32:24.717000","238427","2022-01-27 07:55:30.0000000 +10:30","112","5","3","",,,"0","dbo","BeaconIncidents","08","2022","01","27"
"D","2022-01-20 03:53:42.617000","237923","2022-01-20 10:04:00.0000000 +10:30","3888","5","3","",,,"0","dbo","BeaconIncidents","14","2022","01","20"
"I","2022-01-26 21:28:42.550000","238430","2022-01-27 07:58:31.0000000 +10:30","2815","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","27"
"I","2022-01-26 14:01:16.000000","238417","2022-01-27 00:31:00.0000000 +10:30","1451","5","0","",,,"0","dbo","BeaconIncidents","00","2022","01","27"
"I","2022-01-26 17:28:42.372300","238418","2022-01-27 03:58:30.0000000 +10:30","2632","5","0","",,,"0","dbo","BeaconIncidents","03","2022","01","27"
"I","2022-01-11 09:02:34.490000","237312","2022-01-11 19:32:30.0000000 +10:30","3865","5","0","",,,"0","dbo","BeaconIncidents","19","2022","01","11"
"I","2022-01-29 02:55:42.887000","238609","2022-01-29 13:25:31.0000000 +10:30","3763","5","3","",,,"238608","dbo","BeaconIncidents","13","2022","01","29"
"D","2022-01-29 02:55:42.887000","238598","2022-01-29 13:00:33.0000000 +10:30","3701","5","0","",,,"238596","dbo","BeaconIncidents","13","2022","01","29"
"I","2022-01-29 02:30:42.423000","238598","2022-01-29 13:00:33.0000000 +10:30","3701","5","0","",,,"238596","dbo","BeaconIncidents","13","2022","01","29"
"D","2022-01-29 02:31:42.403000","238589","2022-01-29 12:15:31.0000000 +10:30","2649","5","3","",,,"0","dbo","BeaconIncidents","13","2022","01","29"
"D","2022-01-12 04:23:42.263000","237358","2022-01-12 13:52:30.0000000 +10:30","1652","5","3","",,,"0","dbo","BeaconIncidents","14","2022","01","12"
"D","2022-01-12 04:24:09.860000","237363","2022-01-12 14:47:30.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","12"
"D","2022-01-19 04:50:27.693000","237833","2022-01-19 15:06:00.0000000 +10:30","334","5","3","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"I","2022-01-25 03:46:42.710000","238306","2022-01-25 14:16:30.0000000 +10:30","1909","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","25"
"D","2022-01-25 03:47:24.317000","238305","2022-01-25 14:14:00.0000000 +10:30","2365","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","25"
"D","2022-01-08 17:52:22.263000","237208","2022-01-09 03:45:00.0000000 +10:30","3487","5","0","",,,"237209","dbo","BeaconIncidents","04","2022","01","09"
"I","2022-01-11 11:29:42.393000","237327","2022-01-11 21:59:30.0000000 +10:30","2538","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","11"
"D","2022-01-11 11:30:20.930000","237322","2022-01-11 21:04:30.0000000 +10:30","241","5","3","",,,"0","dbo","BeaconIncidents","22","2022","01","11"
"D","2022-01-20 01:16:37.153000","237934","2022-01-20 11:35:00.0000000 +10:30","1183","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","20"
"I","2022-01-06 04:11:19.993000","237091","2022-01-06 14:41:00.0000000 +10:30","2885","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","06"
"U","2022-01-06 04:11:42.407000","237091","2022-01-06 14:41:00.0000000 +10:30","2885","5","0","",,,"237093","dbo","BeaconIncidents","14","2022","01","06"
"I","2022-01-06 04:11:42.407000","237092","2022-01-06 14:41:30.0000000 +10:30","1693","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","06"
"I","2022-01-06 04:11:42.407000","237093","2022-01-06 14:41:31.0000000 +10:30","2887","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","06"
"I","2022-01-27 21:18:42.303000","238491","2022-01-28 07:48:30.0000000 +10:30","100","5","0","",,,"238489","dbo","BeaconIncidents","07","2022","01","28"
"D","2022-01-28 03:54:22.250000","238503","2022-01-28 10:43:00.0000000 +10:30","1707","5","3","",,,"238502","dbo","BeaconIncidents","14","2022","01","28"
"D","2022-01-15 18:37:42.260000","237577","2022-01-16 04:23:30.0000000 +10:30","2540","5","0","",,,"0","dbo","BeaconIncidents","05","2022","01","16"
"D","2022-01-08 16:02:42.693000","237201","2022-01-08 23:21:00.0000000 +10:30","2538","5","0","",,,"0","dbo","BeaconIncidents","02","2022","01","09"
"D","2022-01-11 04:39:42.543000","237301","2022-01-11 14:31:00.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","11"
"I","2022-01-12 13:19:22.547000","237396","2022-01-12 23:49:00.0000000 +10:30","3484","5","0","",,,"0","dbo","BeaconIncidents","23","2022","01","12"
"I","2022-01-19 06:38:42.427000","237874","2022-01-19 17:08:30.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"D","2022-01-28 06:24:26.380000","238542","2022-01-28 16:38:00.0000000 +10:30","2923","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","28"
"I","2022-01-19 07:07:38.403000","237880","2022-01-19 17:37:30.0000000 +10:30","466","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"D","2022-01-19 07:07:38.403000","237845","2022-01-19 16:01:01.0000000 +10:30","189","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"I","2022-01-19 07:08:24.987000","237881","2022-01-19 17:38:00.0000000 +10:30","717","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"D","2022-01-28 07:37:34.697000","238544","2022-01-28 16:57:30.0000000 +10:30","1700","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","28"
"I","2022-01-19 05:06:10.827000","237837","2022-01-19 15:36:00.0000000 +10:30","503","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"I","2022-01-19 05:06:10.827000","237838","2022-01-19 15:36:00.0000000 +10:30","1364","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"U","2022-01-19 05:06:42.247000","237837","2022-01-19 15:36:00.0000000 +10:30","503","5","6","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"I","2022-01-19 05:06:42.247000","237839","2022-01-19 15:36:31.0000000 +10:30","83","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"D","2022-01-19 05:06:42.247000","237834","2022-01-19 15:25:00.0000000 +10:30","717","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"D","2022-01-29 11:34:23.460000","238622","2022-01-29 21:10:00.0000000 +10:30","3865","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","29"
"I","2022-01-24 21:57:42.397000","238284","2022-01-25 08:27:32.0000000 +10:30","2757","5","0","",,,"0","dbo","BeaconIncidents","08","2022","01","25"
"U","2022-01-24 21:58:23.787000","238284","2022-01-25 08:27:32.0000000 +10:30","2757","5","3","",,,"0","dbo","BeaconIncidents","08","2022","01","25"
"I","2022-01-27 21:12:23.410000","238489","2022-01-28 07:42:01.0000000 +10:30","312","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","28"
"I","2022-01-16 11:31:42.510000","237618","2022-01-16 22:01:30.0000000 +10:30","2637","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","16"
"U","2022-01-19 22:30:26.830000","237914","2022-01-20 07:58:00.0000000 +10:30","1365","5","1","",,,"0","dbo","BeaconIncidents","09","2022","01","20"
"U","2022-01-19 22:30:42.473000","237916","2022-01-20 08:38:30.0000000 +10:30","717","5","1","",,,"0","dbo","BeaconIncidents","09","2022","01","20"
"D","2022-01-19 22:30:42.473000","237917","2022-01-20 08:53:00.0000000 +10:30","3720","5","4","",,,"0","dbo","BeaconIncidents","09","2022","01","20"
"D","2022-01-09 10:52:18.790000","237233","2022-01-09 20:24:00.0000000 +10:30","2538","5","0","",,,"0","dbo","BeaconIncidents","21","2022","01","09"
"I","2022-01-20 01:58:42.900000","237941","2022-01-20 12:28:30.0000000 +10:30","824","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","20"
"D","2022-01-20 01:58:42.900000","237940","2022-01-20 12:24:30.0000000 +10:30","1255","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","20"
"I","2022-01-12 03:58:42.253000","237361","2022-01-12 14:28:30.0000000 +10:30","717","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","12"
"I","2022-01-12 03:58:42.253000","237362","2022-01-12 14:28:31.0000000 +10:30","3021","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","12"
"D","2022-01-25 07:58:23.747000","238333","2022-01-25 17:00:30.0000000 +10:30","717","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","25"
"D","2022-01-27 02:22:42.723000","238448","2022-01-27 12:50:01.0000000 +10:30","3548","5","3","",,,"0","dbo","BeaconIncidents","12","2022","01","27"
"D","2022-01-16 00:52:24.803000","237585","2022-01-16 10:50:00.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","16"
"I","2022-01-12 09:48:42.640000","237390","2022-01-12 20:18:30.0000000 +10:30","2647","5","0","",,,"0","dbo","BeaconIncidents","20","2022","01","12"
"U","2022-01-12 09:49:03.073000","237390","2022-01-12 20:18:30.0000000 +10:30","2647","5","3","",,,"0","dbo","BeaconIncidents","20","2022","01","12"
"U","2022-01-19 07:10:02.603000","237881","2022-01-19 17:38:00.0000000 +10:30","717","5","1","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"D","2022-01-19 07:10:42.430000","237878","2022-01-19 17:25:30.0000000 +10:30","469","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"D","2022-01-11 23:43:23.640000","237335","2022-01-12 10:08:30.0000000 +10:30","3549","5","3","",,,"0","dbo","BeaconIncidents","10","2022","01","12"
"I","2022-01-28 03:25:26.957000","238520","2022-01-28 13:55:00.0000000 +10:30","717","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","28"
"D","2022-01-06 07:19:19.493000","237108","2022-01-06 17:26:00.0000000 +10:30","2111","5","3","",,,"0","dbo","BeaconIncidents","17","2022","01","06"
"I","2022-01-08 14:47:22.117000","237204","2022-01-09 01:17:00.0000000 +10:30","1458","5","0","",,,"0","dbo","BeaconIncidents","01","2022","01","09"
"D","2022-01-28 06:58:42.350000","238546","2022-01-28 17:20:00.0000000 +10:30","1624","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","28"
